post_id,thread_id,user_id,created_at,text,is_reply,topic_category,user_id_hashed
post_006400,thread_02284,user_0222,2024-02-26 23:36:23,Taylor Swift controversy sparks online debate,False,culture,205c644980a6b19e
post_006401,thread_02284,user_0239,2024-02-26 23:54:49,Finally some good news - Joe Rogan controversy sparks online debate,True,culture,4960459bfb6e4a91
post_006402,thread_02284,user_0213,2024-02-26 23:58:58,The UN Security Council discusses climate commitments in emergency session. History will remember this.,True,geopolitics,8cd50f1de220e42f
post_006403,thread_02285,user_0058,2024-02-27 00:03:23,Video game RPG launches with AI companions,False,culture,fbe79c1e990abca2
post_006404,thread_02286,user_0136,2024-02-27 00:05:38,Federal Reserve considers holding on interest rates. Absolutely ridiculous.,False,economics,2a2faf4510c6b9dd
post_006405,thread_02286,user_0089,2024-02-27 00:22:59,Streaming platform Meta releases documentary. Absolutely ridiculous.,True,culture,c68717e8bed2979c
post_006406,thread_02287,user_0100,2024-02-27 00:42:26,Stock market volatility continues amid energy shortage,False,economics,7b020d2e29ab6947
post_006407,thread_02288,user_0150,2024-02-27 00:49:06,Syria conflict enters new phase with China involvement,False,geopolitics,0f9d3e2bab205973
post_006408,thread_02288,user_0127,2024-02-27 01:05:32,New documentary breaks box office records,True,culture,ab66e2c7fca90354
post_006409,thread_02289,user_0243,2024-02-27 01:17:18,Calling it now: Fashion week highlights vintage styles,False,culture,dcb001ac20da19d4
post_006410,thread_02290,user_0239,2024-02-27 01:19:03,Unpopular opinion: Climate policy debate intensifies in Southeast Asia,False,politics,4960459bfb6e4a91
post_006411,thread_02290,user_0063,2024-02-27 01:22:19,Corporate merger between Microsoft and Twitter announced,True,economics,29c4afb947d39d51
post_006412,thread_02290,user_0205,2024-02-27 01:44:53,New documentary breaks box office records,True,culture,b3b00630b17f1963
post_006413,thread_02290,user_0220,2024-02-27 01:49:59,Tech workers strike at Microsoft over human rights violations,True,tech,4679750df1c347ad
post_006414,thread_02290,user_0189,2024-02-27 01:58:52,Hot take: EU sanctions target Egypt over territorial disputes,True,geopolitics,dedcce6329bf34e1
post_006415,thread_02290,user_0237,2024-02-27 02:19:21,Sports team Lakers wins championship. As expected.,True,culture,ae082773676c293c
post_006416,thread_02290,user_0227,2024-02-27 02:24:01,AI advancement in healthcare raises ethical questions. This is huge.,True,tech,1c1b6155c79edd2e
post_006417,thread_02290,user_0220,2024-02-27 02:26:11,Oil prices surge after hacking scandal,True,economics,4679750df1c347ad
post_006418,thread_02290,user_0238,2024-02-27 02:50:53,Finally some good news - Climate policy debate intensifies in Eastern Europe,True,politics,46f2c35ee1c3e090
post_006419,thread_02290,user_0217,2024-02-27 02:57:35,Hot take: Music festival market manipulation sells out in minutes. About time.,True,culture,e0c5b4b068e0ab11
post_006420,thread_02291,user_0036,2024-02-27 03:01:55,Art exhibition on settlements opens at MoMA. Absolutely ridiculous.,False,culture,752b7b55723d27a6
post_006421,thread_02292,user_0101,2024-02-27 03:21:36,EU sanctions target India over territorial disputes. History will remember this.,False,geopolitics,deeaf60c0445b9b2
post_006422,thread_02292,user_0205,2024-02-27 03:43:33,Nobody is talking about how AI advancement in healthcare raises ethical questions,True,tech,b3b00630b17f1963
post_006423,thread_02292,user_0196,2024-02-27 03:46:26,Iran nuclear program raises concerns in Middle East,True,geopolitics,f3d340fe34b16f61
post_006424,thread_02293,user_0171,2024-02-27 04:06:02,EU sanctions target Turkey over climate commitments,False,geopolitics,fb44003f203ab8c8
post_006425,thread_02293,user_0135,2024-02-27 04:25:42,Art exhibition on prisoner exchanges opens at MoMA,True,culture,620050b45390b21d
post_006426,thread_02293,user_0209,2024-02-27 04:34:09,This is concerning because Corporate merger between Microsoft and Twitter announced,True,economics,53fe3d89f0ab0a45
post_006427,thread_02293,user_0186,2024-02-27 04:45:32,Corporate merger between Microsoft and Twitter announced,True,economics,71433f21118fc654
post_006428,thread_02293,user_0223,2024-02-27 05:06:56,Video game RPG launches with AI companions,True,culture,04f4dd6c25f9518f
post_006429,thread_02294,user_0228,2024-02-27 05:29:17,This is concerning because New Amazon product disrupts healthcare market,False,tech,1784f2dd4ca23d92
post_006430,thread_02295,user_0030,2024-02-27 05:36:10,The mainstream media ignores that Inflation reaches 4.2% in Egypt,False,economics,438ab81f0804e929
post_006431,thread_02295,user_0248,2024-02-27 05:47:53,Kanye West controversy sparks online debate. This won't end well.,True,culture,a9f2dc35f3bba0cb
post_006432,thread_02295,user_0217,2024-02-27 05:56:37,Joe Rogan controversy sparks online debate,True,culture,e0c5b4b068e0ab11
post_006433,thread_02296,user_0210,2024-02-27 06:05:11,Inflation reaches 4.2% in South Korea,False,economics,ba06957e21ff5c4f
post_006434,thread_02296,user_0147,2024-02-27 06:32:15,North Korea tests new missile amid international pressure,True,geopolitics,b28dd76ab693e27e
post_006435,thread_02297,user_0244,2024-02-27 06:37:22,Data privacy concerns grow around location tracking,False,tech,59a2ecc03cd6dcf2
post_006436,thread_02297,user_0202,2024-02-27 06:44:49,Police reform protests continue in Chicago,True,politics,2f6dd4c2bbb80916
post_006437,thread_02297,user_0192,2024-02-27 06:49:10,Fashion week highlights sustainable styles,True,culture,5c512d03340c9d6c
post_006438,thread_02297,user_0009,2024-02-27 07:12:09,Thoughts? Newsom announces campaign for president,True,politics,e2aadb0b350fb510
post_006439,thread_02298,user_0241,2024-02-27 07:28:35,Tech workers strike at Meta over human rights violations,False,tech,33ad7943fdd11301
post_006440,thread_02298,user_0236,2024-02-27 07:32:00,Voting rights legislation stalls in Congress. Mark my words.,True,politics,0f357c49c8666c81
post_006441,thread_02298,user_0200,2024-02-27 07:35:33,Joe Rogan controversy sparks online debate,True,culture,efa8382f50baae3a
post_006442,thread_02298,user_0115,2024-02-27 08:11:23,Data privacy concerns grow around location tracking,True,tech,d7666a381bf0b8f2
post_006443,thread_02299,user_0229,2024-02-27 08:25:57,Inflation reaches 5.1% in South Korea,False,economics,9e3cb742a47939b0
post_006444,thread_02299,user_0247,2024-02-27 08:37:08,Russia and China are strengthening their alliance in Latin America,True,geopolitics,127d86b91e9b5ef0
post_006445,thread_02299,user_0155,2024-02-27 08:41:35,Art exhibition on security guarantees opens at MoMA. Wow just wow.,True,culture,02384d95421dcc08
post_006446,thread_02299,user_0157,2024-02-27 08:47:21,Video game battle royale launches with VR support,True,culture,98cc26d3a0f52526
post_006447,thread_02300,user_0139,2024-02-27 08:52:55,Cybersecurity breach at Apple affects millions,False,tech,dfa0b48041bf3c99
post_006448,thread_02301,user_0235,2024-02-27 09:04:18,Syria conflict enters new phase with Russia involvement,False,geopolitics,c52f9c736782f7e3
post_006449,thread_02301,user_0246,2024-02-27 09:05:41,Finally some good news - Book bans debated in Texas schools. The implications are staggering.,True,culture,28b673bd0664ebac
post_006450,thread_02301,user_0214,2024-02-27 09:23:56,The mainstream media ignores that Oil prices surge after regulatory news. This is huge.,True,economics,5a54b824f99a262d
post_006451,thread_02301,user_0202,2024-02-27 09:28:04,Tax reform plan targets corporations. This won't end well.,True,politics,2f6dd4c2bbb80916
post_006452,thread_02301,user_0209,2024-02-27 09:29:48,Supreme Court ruling on territorial disputes divides nation. Absolutely ridiculous.,True,politics,53fe3d89f0ab0a45
post_006453,thread_02301,user_0230,2024-02-27 09:46:53,Fashion week highlights minimalist styles,True,culture,ac7a33401805fc6a
post_006454,thread_02301,user_0229,2024-02-27 09:49:22,Art exhibition on prisoner exchanges opens at Guggenheim. Wow just wow.,True,culture,9e3cb742a47939b0
post_006455,thread_02301,user_0231,2024-02-27 10:27:23,Inflation reaches 4.2% in Poland,True,economics,cb0d70b9679da971
post_006456,thread_02301,user_0027,2024-02-27 11:08:56,Reminder: Sports team Cowboys wins championship,True,culture,7db253d7711ee718
post_006457,thread_02301,user_0204,2024-02-27 11:40:57,Ukraine conflict affects global energy supply chains,True,geopolitics,82db64d778a0af18
post_006458,thread_02301,user_0219,2024-02-27 12:14:37,Corporate merger between Google and Whole Foods announced. About time.,True,economics,725b3c6b3154f2d4
post_006459,thread_02301,user_0242,2024-02-27 12:22:09,Cancel culture discussion focuses on comedian,True,culture,bf216b7ac5143eb0
post_006460,thread_02301,user_0066,2024-02-27 12:22:31,Reminder: Syria conflict enters new phase with US involvement,True,geopolitics,1443044c3985c682
post_006461,thread_02301,user_0244,2024-02-27 12:42:34,Electric vehicle sales surge in Southeast Asia. History will remember this.,True,tech,59a2ecc03cd6dcf2
post_006462,thread_02301,user_0197,2024-02-27 12:42:58,Electric vehicle sales surge in Latin America,True,tech,af1c474b0da0cb3b
post_006463,thread_02301,user_0241,2024-02-27 13:23:50,AI advancement in content moderation raises ethical questions. This is huge.,True,tech,33ad7943fdd11301
post_006464,thread_02301,user_0167,2024-02-27 13:27:55,Data privacy concerns grow around facial recognition,True,tech,644f93109b63be4a
post_006465,thread_02301,user_0104,2024-02-27 13:47:34,Social media platform Microsoft changes data collection,True,tech,37c0795536700dd2
post_006466,thread_02301,user_0243,2024-02-27 13:59:55,Unemployment drops to 4.2% in retail,True,economics,dcb001ac20da19d4
post_006467,thread_02301,user_0204,2024-02-27 14:34:09,Music festival hacking scandal sells out in minutes. Not surprised.,True,culture,82db64d778a0af18
post_006468,thread_02302,user_0237,2024-02-27 14:41:54,Tax reform plan targets corporations,False,politics,ae082773676c293c
post_006469,thread_02302,user_0055,2024-02-27 14:47:23,Climate policy debate intensifies in Asia Pacific,True,politics,939da268666f74a8
post_006470,thread_02303,user_0212,2024-02-27 15:04:57,Unemployment drops to 5.1% in manufacturing,False,economics,4a455f9c04702ccb
post_006471,thread_02303,user_0113,2024-02-27 15:10:35,Israel and Palestine negotiations stall over settlements. History will remember this.,True,geopolitics,15b9122c2a70ae3c
post_006472,thread_02303,user_0186,2024-02-27 15:12:32,EU sanctions target Egypt over human rights violations,True,geopolitics,71433f21118fc654
post_006473,thread_02304,user_0220,2024-02-27 15:28:02,Nobody is talking about how Minimum wage debate continues in Florida,False,economics,4679750df1c347ad
post_006474,thread_02304,user_0248,2024-02-27 15:29:06,Housing market cools in Africa,True,economics,a9f2dc35f3bba0cb
post_006475,thread_02304,user_0229,2024-02-27 15:47:31,Tech workers strike at Google over climate commitments,True,tech,9e3cb742a47939b0
post_006476,thread_02304,user_0236,2024-02-27 15:53:08,Trade war between China and Mexico escalates,True,economics,0f357c49c8666c81
post_006477,thread_02304,user_0122,2024-02-27 15:55:43,Hot take: Taylor Swift controversy sparks online debate,True,culture,84ffb5d462842d02
post_006478,thread_02304,user_0117,2024-02-27 16:23:47,This is concerning because North Korea tests new satellite amid international pressure,True,geopolitics,0f4fdfc07010d08b
post_006479,thread_02304,user_0120,2024-02-27 16:58:22,Change my mind: Federal Reserve considers lowering on interest rates,True,economics,4631d150c90c42fb
post_006480,thread_02304,user_0188,2024-02-27 17:02:18,Streaming platform Microsoft releases reality show,True,culture,83f5d526814fa0ca
post_006481,thread_02304,user_0225,2024-02-27 17:05:45,Electric vehicle sales surge in Africa,True,tech,85807459f8439618
post_006482,thread_02304,user_0248,2024-02-27 17:07:52,Taiwan tensions escalate as Turkey makes statement,True,geopolitics,a9f2dc35f3bba0cb
post_006483,thread_02304,user_0235,2024-02-27 17:13:44,Stock market volatility continues amid energy shortage,True,economics,c52f9c736782f7e3
post_006484,thread_02304,user_0101,2024-02-27 17:23:43,Syria conflict enters new phase with China involvement,True,geopolitics,deeaf60c0445b9b2
post_006485,thread_02304,user_0220,2024-02-27 17:36:40,Immigration policy changes spark debate in Germany,True,politics,4679750df1c347ad
post_006486,thread_02304,user_0163,2024-02-27 17:37:53,This is concerning because Tech workers strike at Microsoft over climate commitments,True,tech,dae32c9351a18277
post_006487,thread_02304,user_0217,2024-02-27 17:51:23,Video game FPS shooter launches with AI companions,True,culture,e0c5b4b068e0ab11
post_006488,thread_02304,user_0065,2024-02-27 18:07:45,This is concerning because Inflation reaches 5.1% in Poland,True,economics,912ccdc0b8f1f0e9
post_006489,thread_02304,user_0237,2024-02-27 18:13:49,Cancel culture discussion focuses on comedian. Wow just wow.,True,culture,ae082773676c293c
post_006490,thread_02304,user_0242,2024-02-27 18:27:27,This is concerning because Social media platform Google changes content moderation,True,tech,bf216b7ac5143eb0
post_006491,thread_02304,user_0187,2024-02-27 18:28:47,Music festival market manipulation sells out in minutes,True,culture,79af5952ddd502ca
post_006492,thread_02304,user_0239,2024-02-27 18:30:05,Stock market volatility continues amid banking crisis,True,economics,4960459bfb6e4a91
post_006493,thread_02305,user_0174,2024-02-27 18:43:59,Biden announces campaign for president,False,politics,81c4677319ec1a8a
post_006494,thread_02305,user_0182,2024-02-27 18:44:59,Hot take: Voting rights legislation stalls in Congress,True,politics,0294063cc99d79ee
post_006495,thread_02305,user_0212,2024-02-27 18:45:41,Immigration policy changes spark debate in France,True,politics,4a455f9c04702ccb
post_006496,thread_02305,user_0196,2024-02-27 18:48:17,Unpopular opinion: NATO expansion continues to be debated in Brazil,True,geopolitics,f3d340fe34b16f61
post_006497,thread_02305,user_0202,2024-02-27 19:00:59,5G rollout continues despite health concerns. This is huge.,True,tech,2f6dd4c2bbb80916
post_006498,thread_02305,user_0017,2024-02-27 19:27:32,Finally some good news - Cryptocurrency Dogecoin crashes after market manipulation,True,tech,cc8fdfdb311c1d6c
post_006499,thread_02305,user_0243,2024-02-27 19:33:17,Music festival market manipulation sells out in minutes. Mark my words.,True,culture,dcb001ac20da19d4
post_006500,thread_02305,user_0113,2024-02-27 19:39:13,Election fraud claims investigated in California,True,politics,15b9122c2a70ae3c
post_006501,thread_02305,user_0227,2024-02-27 20:12:47,Election fraud claims investigated in California,True,politics,1c1b6155c79edd2e
post_006502,thread_02305,user_0130,2024-02-27 20:17:56,New action movie breaks box office records,True,culture,4a17c037e31abbee
post_006503,thread_02306,user_0005,2024-02-27 20:30:41,Nobody is talking about how Streaming platform Meta releases reality show,False,culture,064835b7825b10d1
